DSC01104_geotag.JPG,1149,1208,1,0,64,0,1,-78,0,0,1,DSC01105_geotag.JPG,DSC01106_geotag.JPG
DSC01105_geotag.JPG,1211,1141,1,0,0,0,1,0,0,0,1,DSC01104_geotag.JPG,DSC01106_geotag.JPG
DSC01106_geotag.JPG,1223,1066,1,0,-11,0,1,64,0,0,1,DSC01105_geotag.JPG,DSC01104_geotag.JPG
